Tradedate,Date,Comid,Low,High,Average,Waverage,Close,Tradeno,Volume,Turnover,Issue,Company
06/09/2006,06/09/2006,11129,401,456.5,415.95,,416.75,276,26610,11067872.75,,EXPORT IMPORT BANK  OF BD. LTD.
07/09/2006,07/09/2006,11129,400,453,432.61,,431,739,61921,26804177.5,,EXPORT IMPORT BANK  OF BD. LTD.
11/09/2006,11/09/2006,11129,395.25,457,428.22,,426.75,297,19863,8524505.25,,EXPORT IMPORT BANK  OF BD. LTD.
12/09/2006,12/09/2006,11129,390,459,425.12,,425.75,264,17072,7261775,,EXPORT IMPORT BANK  OF BD. LTD.
13/09/2006,13/09/2006,11129,401,445,424.62,,424.75,271,21433,9104921,,EXPORT IMPORT BANK  OF BD. LTD.
14/09/2006,14/09/2006,11129,400,460,422.17,,421,287,23304,9836747,,EXPORT IMPORT BANK  OF BD. LTD.
17/09/2006,17/09/2006,11129,401.75,430,419.6,,418.75,238,19361,8128154.75,,EXPORT IMPORT BANK  OF BD. LTD.
18/09/2006,18/09/2006,11129,380,444,418.95,,419.5,202,15141,6349585,,EXPORT IMPORT BANK  OF BD. LTD.
19/09/2006,19/09/2006,11129,407.25,459.5,421.38,,418.75,280,23649,9962609,,EXPORT IMPORT BANK  OF BD. LTD.
20/09/2006,20/09/2006,11129,400,440,420.95,,422,258,23423,9860884,,EXPORT IMPORT BANK  OF BD. LTD.
24/09/2006,24/09/2006,11129,402,444,418.56,,416,265,22496,9418293.75,,EXPORT IMPORT BANK  OF BD. LTD.
25/09/2006,25/09/2006,11129,401,439,414.63,,413.75,187,17793,7375340,,EXPORT IMPORT BANK  OF BD. LTD.
26/09/2006,26/09/2006,11129,400.25,431.5,412.75,,412.25,193,16055,6625392.5,,EXPORT IMPORT BANK  OF BD. LTD.
27/09/2006,27/09/2006,11129,380,436.5,413.85,,407.25,493,37484,15504914.5,,EXPORT IMPORT BANK  OF BD. LTD.
28/09/2006,28/09/2006,11129,400,438,411.16,,411.75,366,31746,13043717.75,,EXPORT IMPORT BANK  OF BD. LTD.
01/10/2006,01/10/2006,11129,382,428,406.86,,405.5,186,14107,5739714,,EXPORT IMPORT BANK  OF BD. LTD.
03/10/2006,03/10/2006,11129,377,430.5,397.16,,396,279,22612,8972566,,EXPORT IMPORT BANK  OF BD. LTD.
04/10/2006,04/10/2006,11129,381,410.5,398.09,,403.25,145,9921,3952763.5,,EXPORT IMPORT BANK  OF BD. LTD.
05/10/2006,05/10/2006,11129,395,425,407.23,,406.75,111,6694,2722514.25,,EXPORT IMPORT BANK  OF BD. LTD.
08/10/2006,08/10/2006,11129,385,421,406.75,,406,306,21593,8785994.5,,EXPORT IMPORT BANK  OF BD. LTD.
09/10/2006,09/10/2006,11129,365,444,405.81,,405.5,154,8606,3480349.5,,EXPORT IMPORT BANK  OF BD. LTD.
10/10/2006,10/10/2006,11129,370,442,409.03,,408.75,231,14038,5728344.25,,EXPORT IMPORT BANK  OF BD. LTD.
11/10/2006,11/10/2006,11129,380,445,413.77,,415.25,324,20658,8545446.75,,EXPORT IMPORT BANK  OF BD. LTD.
12/10/2006,12/10/2006,11129,385.5,444,414.75,,413.5,235,17480,7240639.5,,EXPORT IMPORT BANK  OF BD. LTD.
15/10/2006,15/10/2006,11129,394.75,440,409.77,,406.25,278,22022,8997928.75,,EXPORT IMPORT BANK  OF BD. LTD.
16/10/2006,16/10/2006,11129,366,444.75,407.68,,406.75,366,27441,11191314.75,,EXPORT IMPORT BANK  OF BD. LTD.
17/10/2006,17/10/2006,11129,380,446,412.7,,411,290,17823,7330475.25,,EXPORT IMPORT BANK  OF BD. LTD.
18/10/2006,18/10/2006,11129,380,452,411.92,,412.5,368,24701,10174972.25,,EXPORT IMPORT BANK  OF BD. LTD.
19/10/2006,19/10/2006,11129,390,449.25,412.68,,412.25,539,45827,18908700.75,,EXPORT IMPORT BANK  OF BD. LTD.
22/10/2006,22/10/2006,11129,380,449,408.24,,407.75,140,9706,3964147,,EXPORT IMPORT BANK  OF BD. LTD.
05/11/2006,05/11/2006,11129,275,320,289.49,,289.75,165,15286,4419400.5,,EXPORT IMPORT BANK  OF BD. LTD.
06/11/2006,06/11/2006,11129,270,315,290.15,,289.5,411,30674,8898721,,EXPORT IMPORT BANK  OF BD. LTD.
08/11/2006,08/11/2006,11129,271,299,286.39,,286,282,24390,6986223.5,,EXPORT IMPORT BANK  OF BD. LTD.
09/11/2006,09/11/2006,11129,286,300,296.46,,298,260,21195,6283315.5,,EXPORT IMPORT BANK  OF BD. LTD.
14/11/2006,14/11/2006,11129,298,306,304.45,,305.25,182,14465,4403662.5,,EXPORT IMPORT BANK  OF BD. LTD.
15/11/2006,15/11/2006,11129,303,335,306.95,,308.5,296,24430,7488897.5,,EXPORT IMPORT BANK  OF BD. LTD.
16/11/2006,16/11/2006,11129,300,332,310.98,,312.25,318,25269,7849967.5,,EXPORT IMPORT BANK  OF BD. LTD.
19/11/2006,19/11/2006,11129,282,332,305.19,,306.75,232,17868,5452901,,EXPORT IMPORT BANK  OF BD. LTD.
20/11/2006,20/11/2006,11129,302,339,311.53,,311,128,10501,3263075.5,,EXPORT IMPORT BANK  OF BD. LTD.
21/11/2006,21/11/2006,11129,290,340,320.37,,325.25,355,29297,9366795,,EXPORT IMPORT BANK  OF BD. LTD.
22/11/2006,22/11/2006,11129,311,355,328.13,,325.25,303,24229,7940462,,EXPORT IMPORT BANK  OF BD. LTD.
23/11/2006,23/11/2006,11129,302,357,323.5,,324,276,20987,6783216.5,,EXPORT IMPORT BANK  OF BD. LTD.
26/11/2006,26/11/2006,11129,300.25,357,319.13,,317.25,256,17689,5640257.5,,EXPORT IMPORT BANK  OF BD. LTD.
27/11/2006,27/11/2006,11129,300.25,340.25,316.51,,314.5,152,11235,3546138.5,,EXPORT IMPORT BANK  OF BD. LTD.
28/11/2006,28/11/2006,11129,305,335,307.79,,306.5,357,29743,9145913.5,,EXPORT IMPORT BANK  OF BD. LTD.
29/11/2006,29/11/2006,11129,307.25,355,312.16,,312.25,156,11320,3527551,,EXPORT IMPORT BANK  OF BD. LTD.
30/11/2006,30/11/2006,11129,295,348.5,313.91,,312,109,7595,2371005,,EXPORT IMPORT BANK  OF BD. LTD.
03/12/2006,03/12/2006,11129,312.5,332,315.98,,317.75,150,11222,3539645.5,,EXPORT IMPORT BANK  OF BD. LTD.
04/12/2006,04/12/2006,11129,306,339,322.74,,324,327,23282,7513336.5,,EXPORT IMPORT BANK  OF BD. LTD.
05/12/2006,05/12/2006,11129,320,350,328.35,,325.75,360,29331,9621815.75,,EXPORT IMPORT BANK  OF BD. LTD.
06/12/2006,06/12/2006,11129,315,355,322.57,,321.5,196,15231,4907383.75,,EXPORT IMPORT BANK  OF BD. LTD.
07/12/2006,07/12/2006,11129,301,357,330.39,,331.25,458,39583,13082442.25,,EXPORT IMPORT BANK  OF BD. LTD.
10/12/2006,10/12/2006,11129,321,352,338.66,,344.5,496,40932,13878034.25,,EXPORT IMPORT BANK  OF BD. LTD.
11/12/2006,11/12/2006,11129,332.25,365.5,338.67,,334.5,646,55142,18672250,,EXPORT IMPORT BANK  OF BD. LTD.
12/12/2006,12/12/2006,11129,300,360.75,339.69,,340.75,318,24030,8164956.5,,EXPORT IMPORT BANK  OF BD. LTD.
13/12/2006,13/12/2006,11129,318.25,350,335.58,,335.75,290,27113,9097650,,EXPORT IMPORT BANK  OF BD. LTD.
14/12/2006,14/12/2006,11129,330,369,343.03,,341.5,311,28363,9727628.5,,EXPORT IMPORT BANK  OF BD. LTD.
17/12/2006,17/12/2006,11129,320,369,340.48,,338.5,213,16529,5619456.5,,EXPORT IMPORT BANK  OF BD. LTD.
18/12/2006,18/12/2006,11129,322,360,337.27,,337,197,17351,5847610.75,,EXPORT IMPORT BANK  OF BD. LTD.
19/12/2006,19/12/2006,11129,322,350,335.6,,334.75,134,11739,3936007.5,,EXPORT IMPORT BANK  OF BD. LTD.
20/12/2006,20/12/2006,11129,327.25,351,335.24,,334,239,58150,19506202.25,,EXPORT IMPORT BANK  OF BD. LTD.
24/12/2006,24/12/2006,11129,320,367.5,342.17,,342.5,336,32007,10945293.5,,EXPORT IMPORT BANK  OF BD. LTD.
26/12/2006,26/12/2006,11129,335,375.25,344.2,,341.5,338,33469,11509390.5,,EXPORT IMPORT BANK  OF BD. LTD.
27/12/2006,27/12/2006,11129,321.25,355,338.29,,338.5,238,27287,9229311,,EXPORT IMPORT BANK  OF BD. LTD.
28/12/2006,28/12/2006,11129,321.5,367,337.9,,336.75,270,28470,9607546.5,,EXPORT IMPORT BANK  OF BD. LTD.
01/01/2006,01/01/2006,25725,765,765,765,,765,1,50,38250,,FAREAST ISLAMI LIFE INSURANCE CO.
02/01/2006,02/01/2006,25725,761,764,761.33,,761.25,9,450,342600,,FAREAST ISLAMI LIFE INSURANCE CO.
03/01/2006,03/01/2006,25725,762.25,762.25,762.25,,762.25,1,50,38112.5,,FAREAST ISLAMI LIFE INSURANCE CO.
04/01/2006,04/01/2006,25725,763,770,765.5,,765.5,12,600,459300,,FAREAST ISLAMI LIFE INSURANCE CO.
05/01/2006,05/01/2006,25725,755.25,765,761.21,,760.75,14,850,646725,,FAREAST ISLAMI LIFE INSURANCE CO.
08/01/2006,08/01/2006,25725,755,763,759.5,,759.5,4,250,189900,,FAREAST ISLAMI LIFE INSURANCE CO.
09/01/2006,09/01/2006,25725,755,760,759.38,,759,8,550,417500,,FAREAST ISLAMI LIFE INSURANCE CO.
15/01/2006,15/01/2006,25725,770,778,773.6,,774.5,5,400,309800,,FAREAST ISLAMI LIFE INSURANCE CO.
16/01/2006,16/01/2006,25725,780,785,783.88,,783.75,13,800,627075,,FAREAST ISLAMI LIFE INSURANCE CO.
17/01/2006,17/01/2006,25725,778,780,778.75,,778.5,5,400,311437.5,,FAREAST ISLAMI LIFE INSURANCE CO.
18/01/2006,18/01/2006,25725,760.25,765.5,762.61,,761.75,22,1450,1105300,,FAREAST ISLAMI LIFE INSURANCE CO.
19/01/2006,19/01/2006,25725,750,755.25,753.06,,753.5,9,650,489875,,FAREAST ISLAMI LIFE INSURANCE CO.
23/01/2006,23/01/2006,25725,751,751,751,,751,1,50,37550,,FAREAST ISLAMI LIFE INSURANCE CO.
24/01/2006,24/01/2006,25725,748,752,750.81,,750.75,9,450,337862.5,,FAREAST ISLAMI LIFE INSURANCE CO.
25/01/2006,25/01/2006,25725,748,758,751.31,,752,8,450,338425,,FAREAST ISLAMI LIFE INSURANCE CO.
26/01/2006,26/01/2006,25725,750,751,750.67,,750.5,6,300,225200,,FAREAST ISLAMI LIFE INSURANCE CO.
30/01/2006,30/01/2006,25725,750,750,750,,750,6,350,262500,,FAREAST ISLAMI LIFE INSURANCE CO.
31/01/2006,31/01/2006,25725,740,740,740,,740,2,100,74000,,FAREAST ISLAMI LIFE INSURANCE CO.
01/02/2006,01/02/2006,25725,742,750,746.38,,746.5,10,750,559887.5,,FAREAST ISLAMI LIFE INSURANCE CO.
02/02/2006,02/02/2006,25725,725,740.75,735.39,,736.5,9,800,589337.5,,FAREAST ISLAMI LIFE INSURANCE CO.
05/02/2006,05/02/2006,25725,725.25,726,725.5,,725.5,3,150,108825,,FAREAST ISLAMI LIFE INSURANCE CO.
06/02/2006,06/02/2006,25725,727,740,730.41,,730,8,450,328562.5,,FAREAST ISLAMI LIFE INSURANCE CO.
07/02/2006,07/02/2006,25725,723,726,723.93,,723.75,7,450,325700,,FAREAST ISLAMI LIFE INSURANCE CO.
08/02/2006,08/02/2006,25725,720,720,720,,720,1,50,36000,,FAREAST ISLAMI LIFE INSURANCE CO.
09/02/2006,09/02/2006,25725,720,725,722,,722,5,250,180500,,FAREAST ISLAMI LIFE INSURANCE CO.
12/02/2006,12/02/2006,25725,688,710,707.25,,708.25,8,700,495900,,FAREAST ISLAMI LIFE INSURANCE CO.
13/02/2006,13/02/2006,25725,700,705,701.5,,701.5,4,200,140300,,FAREAST ISLAMI LIFE INSURANCE CO.
14/02/2006,14/02/2006,25725,705,710,705.94,,705.75,9,550,388225,,FAREAST ISLAMI LIFE INSURANCE CO.
16/02/2006,16/02/2006,25725,708,725,716.4,,717.75,5,300,215350,,FAREAST ISLAMI LIFE INSURANCE CO.
19/02/2006,19/02/2006,25725,702.25,707.25,705.72,,705.75,8,450,317587.5,,FAREAST ISLAMI LIFE INSURANCE CO.
20/02/2006,20/02/2006,25725,710,735,722.53,,723.75,8,450,325762.5,,FAREAST ISLAMI LIFE INSURANCE CO.
22/02/2006,22/02/2006,25725,710,724,717,,717,4,200,143400,,FAREAST ISLAMI LIFE INSURANCE CO.
23/02/2006,23/02/2006,25725,699,704,701.77,,701.5,13,750,526150,,FAREAST ISLAMI LIFE INSURANCE CO.
26/02/2006,26/02/2006,25725,692.5,693,692.67,,692.75,3,200,138550,,FAREAST ISLAMI LIFE INSURANCE CO.
27/02/2006,27/02/2006,25725,666.25,672,669.85,,669.75,12,700,468912.5,,FAREAST ISLAMI LIFE INSURANCE CO.
28/02/2006,28/02/2006,25725,663,684.5,670.25,,670,10,550,368625,,FAREAST ISLAMI LIFE INSURANCE CO.
02/03/2006,02/03/2006,25725,686,700,697.67,,696,6,350,243600,,FAREAST ISLAMI LIFE INSURANCE CO.
05/03/2006,05/03/2006,25725,670.25,699.5,690.64,,692,9,550,380712.5,,FAREAST ISLAMI LIFE INSURANCE CO.
07/03/2006,07/03/2006,25725,698,705,700.75,,701.5,4,250,175400,,FAREAST ISLAMI LIFE INSURANCE CO.
09/03/2006,09/03/2006,25725,700,709,702.65,,702.25,20,1200,842900,,FAREAST ISLAMI LIFE INSURANCE CO.
12/03/2006,12/03/2006,25725,705,720,715.05,,715,11,550,393275,,FAREAST ISLAMI LIFE INSURANCE CO.
14/03/2006,14/03/2006,25725,700,725,717.5,,717.5,8,400,287000,,FAREAST ISLAMI LIFE INSURANCE CO.
15/03/2006,15/03/2006,25725,700,705,702.5,,702.5,2,100,70250,,FAREAST ISLAMI LIFE INSURANCE CO.
16/03/2006,16/03/2006,25725,690,690,690,,690,1,50,34500,,FAREAST ISLAMI LIFE INSURANCE CO.
19/03/2006,19/03/2006,25725,690,699,694.16,,694.25,8,600,416575,,FAREAST ISLAMI LIFE INSURANCE CO.
20/03/2006,20/03/2006,25725,688.5,690.5,689.75,,689.75,5,350,241425,,FAREAST ISLAMI LIFE INSURANCE CO.
21/03/2006,21/03/2006,25725,700,700,700,,700,5,500,350000,,FAREAST ISLAMI LIFE INSURANCE CO.
22/03/2006,22/03/2006,25725,698,698,698,,698,1,50,34900,,FAREAST ISLAMI LIFE INSURANCE CO.
23/03/2006,23/03/2006,25725,682.5,695,688.75,,686.5,2,150,103000,,FAREAST ISLAMI LIFE INSURANCE CO.
27/03/2006,27/03/2006,25725,689,690,689.83,,666.5,6,700,482800,,FAREAST ISLAMI LIFE INSURANCE CO.
28/03/2006,28/03/2006,25725,688,688,688,,688,2,250,172000,,FAREAST ISLAMI LIFE INSURANCE CO.
29/03/2006,29/03/2006,25725,672,680,676,,676,2,100,67600,,FAREAST ISLAMI LIFE INSURANCE CO.
30/03/2006,30/03/2006,25725,675,680,679.25,,679.25,7,350,237737.5,,FAREAST ISLAMI LIFE INSURANCE CO.
02/04/2006,02/04/2006,25725,679.5,680,679.83,,679.75,3,150,101975,,FAREAST ISLAMI LIFE INSURANCE CO.
03/04/2006,03/04/2006,25725,675,690,682.17,,679.25,36,1900,1296912.5,,FAREAST ISLAMI LIFE INSURANCE CO.
04/04/2006,04/04/2006,25725,655,674,662.89,,658.5,14,700,464025,,FAREAST ISLAMI LIFE INSURANCE CO.
05/04/2006,05/04/2006,25725,657.5,660,658.83,,648.75,12,900,592850,,FAREAST ISLAMI LIFE INSURANCE CO.
06/04/2006,06/04/2006,25725,640,650,648.85,,648.75,13,1100,713750,,FAREAST ISLAMI LIFE INSURANCE CO.
09/04/2006,09/04/2006,25725,620,620.25,620.08,,620,10,500,310037.5,,FAREAST ISLAMI LIFE INSURANCE CO.
10/04/2006,10/04/2006,25725,580,625,596.59,,587.75,29,1600,953437.5,,FAREAST ISLAMI LIFE INSURANCE CO.
12/04/2006,12/04/2006,25725,598,620,605.11,,604.75,28,1650,997950,,FAREAST ISLAMI LIFE INSURANCE CO.
13/04/2006,13/04/2006,25725,596.75,596.75,596.75,,596.75,10,500,298375,,FAREAST ISLAMI LIFE INSURANCE CO.
16/04/2006,16/04/2006,25725,530,560,544.93,,542,28,1550,845150,,FAREAST ISLAMI LIFE INSURANCE CO.
17/04/2006,17/04/2006,25725,565,565,565,,565,1,100,56500,,FAREAST ISLAMI LIFE INSURANCE CO.
18/04/2006,18/04/2006,25725,577,590,580.31,,580.75,8,500,290475,,FAREAST ISLAMI LIFE INSURANCE CO.
19/04/2006,19/04/2006,25725,595,620,609.72,,611.5,24,1250,761662.5,,FAREAST ISLAMI LIFE INSURANCE CO.
24/04/2006,24/04/2006,25725,630,635,631.06,,631,17,900,567900,,FAREAST ISLAMI LIFE INSURANCE CO.
25/04/2006,25/04/2006,25725,640,670,651.55,,652.5,14,950,620037.5,,FAREAST ISLAMI LIFE INSURANCE CO.
26/04/2006,26/04/2006,25725,669,700,694.44,,695,62,4600,3195562.5,,FAREAST ISLAMI LIFE INSURANCE CO.
27/04/2006,27/04/2006,25725,660,679,669.16,,666.5,23,1500,1001312.5,,FAREAST ISLAMI LIFE INSURANCE CO.
30/04/2006,30/04/2006,25725,665,689,677.08,,676.25,19,1000,676475,,FAREAST ISLAMI LIFE INSURANCE CO.
02/05/2006,02/05/2006,25725,690,729.5,712.17,,717,41,2950,2101650,,FAREAST ISLAMI LIFE INSURANCE CO.
03/05/2006,03/05/2006,25725,713,744,736.88,,735.5,28,1650,1215725,,FAREAST ISLAMI LIFE INSURANCE CO.
04/05/2006,04/05/2006,25725,715,740,732.38,,725,41,2550,1867250,,FAREAST ISLAMI LIFE INSURANCE CO.
07/05/2006,07/05/2006,25725,711,720,717.98,,717.75,13,700,502462.5,,FAREAST ISLAMI LIFE INSURANCE CO.
08/05/2006,08/05/2006,25725,715.5,728,719.48,,719.25,16,850,611450,,FAREAST ISLAMI LIFE INSURANCE CO.
09/05/2006,09/05/2006,25725,710,727,718.57,,718.25,7,400,287300,,FAREAST ISLAMI LIFE INSURANCE CO.
10/05/2006,10/05/2006,25725,719.75,745,733.36,,734.5,23,1200,880112.5,,FAREAST ISLAMI LIFE INSURANCE CO.
14/05/2006,14/05/2006,25725,716,731,723.5,,723.5,15,1150,832275,,FAREAST ISLAMI LIFE INSURANCE CO.
15/05/2006,15/05/2006,25725,702,712,706.71,,707.25,7,600,424400,,FAREAST ISLAMI LIFE INSURANCE CO.
16/05/2006,16/05/2006,25725,700,705,701.56,,701.5,8,450,315700,,FAREAST ISLAMI LIFE INSURANCE CO.
17/05/2006,17/05/2006,25725,676.25,690,682.69,,682.25,16,1600,1091887.5,,FAREAST ISLAMI LIFE INSURANCE CO.
18/05/2006,18/05/2006,25725,678,680,679,,678.5,2,150,101800,,FAREAST ISLAMI LIFE INSURANCE CO.
21/05/2006,21/05/2006,25725,674,680,676.6,,676.25,5,300,202875,,FAREAST ISLAMI LIFE INSURANCE CO.
22/05/2006,22/05/2006,25725,660,676.25,664.06,,664,4,200,132812.5,,FAREAST ISLAMI LIFE INSURANCE CO.
24/05/2006,24/05/2006,25725,664,680,675.5,,675.5,8,400,270200,,FAREAST ISLAMI LIFE INSURANCE CO.
25/05/2006,25/05/2006,25725,685,697,694.5,,694.5,10,500,347250,,FAREAST ISLAMI LIFE INSURANCE CO.
28/05/2006,28/05/2006,25725,680.25,680.25,680.25,,680.25,5,250,170062.5,,FAREAST ISLAMI LIFE INSURANCE CO.
29/05/2006,29/05/2006,25725,680,682,680.75,,680.25,6,550,374225,,FAREAST ISLAMI LIFE INSURANCE CO.
31/05/2006,31/05/2006,25725,685,685,685,,685,6,300,205500,,FAREAST ISLAMI LIFE INSURANCE CO.
01/06/2006,01/06/2006,25725,676.25,680,678.83,,678.75,9,450,305475,,FAREAST ISLAMI LIFE INSURANCE CO.
04/06/2006,04/06/2006,25725,660,670.25,665.29,,665.25,12,600,399175,,FAREAST ISLAMI LIFE INSURANCE CO.
05/06/2006,05/06/2006,25725,652,660,656.98,,657,11,700,459987.5,,FAREAST ISLAMI LIFE INSURANCE CO.
06/06/2006,06/06/2006,25725,677.5,679,678.17,,678,3,150,101725,,FAREAST ISLAMI LIFE INSURANCE CO.
07/06/2006,07/06/2006,25725,679.5,695,690.09,,690.75,17,1100,759925,,FAREAST ISLAMI LIFE INSURANCE CO.
08/06/2006,08/06/2006,25725,680,692.5,685.99,,684.25,24,1850,1266750,,FAREAST ISLAMI LIFE INSURANCE CO.
11/06/2006,11/06/2006,25725,687,702,696.68,,696.25,19,1350,940000,,FAREAST ISLAMI LIFE INSURANCE CO.
12/06/2006,12/06/2006,25725,680,700,689.33,,682.25,43,2950,2031600,,FAREAST ISLAMI LIFE INSURANCE CO.
15/06/2006,15/06/2006,25725,675,685,680.21,,680.75,23,2050,1396925,,FAREAST ISLAMI LIFE INSURANCE CO.
18/06/2006,18/06/2006,25725,670,680,677.38,,676.75,19,1650,1116762.5,,FAREAST ISLAMI LIFE INSURANCE CO.
19/06/2006,19/06/2006,25725,686.75,699,690.55,,692.5,32,1650,1139837.5,,FAREAST ISLAMI LIFE INSURANCE CO.
20/06/2006,20/06/2006,25725,691,705,699.11,,696,36,2350,1642975,,FAREAST ISLAMI LIFE INSURANCE CO.
21/06/2006,21/06/2006,25725,690,705,696.89,,696,19,1250,870050,,FAREAST ISLAMI LIFE INSURANCE CO.
22/06/2006,22/06/2006,25725,683.25,705,698.37,,698.25,17,950,663412.5,,FAREAST ISLAMI LIFE INSURANCE CO.
25/06/2006,25/06/2006,25725,661,695,681.54,,688.75,37,2050,1397450,,FAREAST ISLAMI LIFE INSURANCE CO.
26/06/2006,26/06/2006,25725,692.5,704,699.37,,701,29,1500,1049287.5,,FAREAST ISLAMI LIFE INSURANCE CO.
27/06/2006,27/06/2006,25725,713,738,724.56,,731.25,35,1800,1304137.5,,FAREAST ISLAMI LIFE INSURANCE CO.
28/06/2006,28/06/2006,25725,711.5,747,728.89,,724,31,1900,1382375,,FAREAST ISLAMI LIFE INSURANCE CO.
29/06/2006,29/06/2006,25725,739.75,740,739.88,,739.75,2,100,73987.5,,FAREAST ISLAMI LIFE INSURANCE CO.
02/07/2006,02/07/2006,25725,711,740,719.79,,718.75,19,1550,1114437.5,,FAREAST ISLAMI LIFE INSURANCE CO.
03/07/2006,03/07/2006,25725,710,720,713.72,,713.25,38,3250,2320187.5,,FAREAST ISLAMI LIFE INSURANCE CO.
05/07/2006,05/07/2006,25725,710,755,726.51,,712.5,37,1850,1328175,,FAREAST ISLAMI LIFE INSURANCE CO.
06/07/2006,06/07/2006,25725,716,782,735.79,,724.5,110,5997,4347604,,FAREAST ISLAMI LIFE INSURANCE CO.
09/07/2006,09/07/2006,25725,700,790,711.47,,707.75,23,1405,995637.5,,FAREAST ISLAMI LIFE INSURANCE CO.
10/07/2006,10/07/2006,25725,687,775,709.69,,702.25,32,1470,1030950,,FAREAST ISLAMI LIFE INSURANCE CO.
11/07/2006,11/07/2006,25725,686,721,707.96,,707.25,12,700,495125,,FAREAST ISLAMI LIFE INSURANCE CO.
16/07/2006,16/07/2006,25725,600,607.5,602.57,,602.75,28,1950,1174987.5,,FAREAST ISLAMI LIFE INSURANCE CO.
17/07/2006,17/07/2006,25725,595,600.5,599.16,,598.75,11,650,389312.5,,FAREAST ISLAMI LIFE INSURANCE CO.
18/07/2006,18/07/2006,25725,600,602,600.85,,601,12,1200,721300,,FAREAST ISLAMI LIFE INSURANCE CO.
19/07/2006,19/07/2006,25725,600.5,602,601.91,,601.75,16,1350,812550,,FAREAST ISLAMI LIFE INSURANCE CO.
20/07/2006,20/07/2006,25725,595,596,595.3,,595.25,10,600,357162.5,,FAREAST ISLAMI LIFE INSURANCE CO.
23/07/2006,23/07/2006,25725,580,580,580,,580,1,100,58000,,FAREAST ISLAMI LIFE INSURANCE CO.
24/07/2006,24/07/2006,25725,560,600,593.67,,598.25,9,601,359510,,FAREAST ISLAMI LIFE INSURANCE CO.
25/07/2006,25/07/2006,25725,591.25,592,591.75,,591.75,4,200,118350,,FAREAST ISLAMI LIFE INSURANCE CO.
27/07/2006,27/07/2006,25725,580,603,597.94,,599.5,25,1655,991412.5,,FAREAST ISLAMI LIFE INSURANCE CO.
30/07/2006,30/07/2006,25725,600,627,617.9,,618.75,36,2060,1273412.5,,FAREAST ISLAMI LIFE INSURANCE CO.
31/07/2006,31/07/2006,25725,618.5,640,627.94,,630.75,37,3400,2138925,,FAREAST ISLAMI LIFE INSURANCE CO.
01/08/2006,01/08/2006,25725,638,667,651.23,,657.25,46,3550,2312450,,FAREAST ISLAMI LIFE INSURANCE CO.
02/08/2006,02/08/2006,25725,666,700,670.51,,669.25,24,2102,1407412.5,,FAREAST ISLAMI LIFE INSURANCE CO.
03/08/2006,03/08/2006,25725,666,720,673.06,,670,16,1155,774200,,FAREAST ISLAMI LIFE INSURANCE CO.
06/08/2006,06/08/2006,25725,658,670,662.44,,660.5,25,1550,1026937.5,,FAREAST ISLAMI LIFE INSURANCE CO.
07/08/2006,07/08/2006,25725,650,670,658.53,,656.5,29,2300,1514450,,FAREAST ISLAMI LIFE INSURANCE CO.
08/08/2006,08/08/2006,25725,600,660,652.88,,655.75,19,1255,822737.5,,FAREAST ISLAMI LIFE INSURANCE CO.
09/08/2006,09/08/2006,25725,665,685,672.56,,672.75,17,1350,908275,,FAREAST ISLAMI LIFE INSURANCE CO.
10/08/2006,10/08/2006,25725,650,698,678.22,,680.75,37,2660,1806950,,FAREAST ISLAMI LIFE INSURANCE CO.
13/08/2006,13/08/2006,25725,620,697.5,665.07,,681.5,17,1070,726100,,FAREAST ISLAMI LIFE INSURANCE CO.
14/08/2006,14/08/2006,25725,635,700,663.28,,659.25,30,1770,1176025,,FAREAST ISLAMI LIFE INSURANCE CO.
15/08/2006,15/08/2006,25725,615.25,671.5,665.24,,670.25,17,856,573116.5,,FAREAST ISLAMI LIFE INSURANCE CO.
17/08/2006,17/08/2006,25725,640,670.25,665.38,,667.75,24,1595,1064732.5,,FAREAST ISLAMI LIFE INSURANCE CO.
20/08/2006,20/08/2006,25725,631,666,657.86,,659.25,50,3140,2071190,,FAREAST ISLAMI LIFE INSURANCE CO.
21/08/2006,21/08/2006,25725,640,680,663.22,,667.5,19,1140,760032.5,,FAREAST ISLAMI LIFE INSURANCE CO.
22/08/2006,22/08/2006,25725,635,700,655.47,,651.5,27,2351,1533357.5,,FAREAST ISLAMI LIFE INSURANCE CO.
23/08/2006,23/08/2006,25725,636,665,657.89,,661.75,14,1030,680830,,FAREAST ISLAMI LIFE INSURANCE CO.
24/08/2006,24/08/2006,25725,640,677,666.13,,663,38,2840,1892700,,FAREAST ISLAMI LIFE INSURANCE CO.
27/08/2006,27/08/2006,25725,636,665,648.58,,646,50,3930,2546610,,FAREAST ISLAMI LIFE INSURANCE CO.
28/08/2006,28/08/2006,25725,636,669,650.13,,651.5,18,1070,696705,,FAREAST ISLAMI LIFE INSURANCE CO.
29/08/2006,29/08/2006,25725,660,716,696.96,,704.5,122,8725,6079410,,FAREAST ISLAMI LIFE INSURANCE CO.
31/08/2006,31/08/2006,25725,679.5,750,726.13,,723.25,184,15350,11159865,,FAREAST ISLAMI LIFE INSURANCE CO.
03/09/2006,03/09/2006,25725,700.25,790,766.26,,776.5,184,16825,12906045,,FAREAST ISLAMI LIFE INSURANCE CO.
04/09/2006,04/09/2006,25725,710,799,775.96,,762,93,7627,5916800,,FAREAST ISLAMI LIFE INSURANCE CO.
